,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
644,917599850,False,finalized,3,3/28/2016 00:51:59,other_useful_information,0.6627,,'460466972237787136',#CDC's Frieden: CDC has actually ruled out 150 people w/ symptoms of #MERS but found to be negative   #MERSCoV
647,917599703,False,finalized,3,3/27/2016 16:42:49,other_useful_information,1.0,,'460449474230247424',RT @MackayIM: #MERS is a disease MERS-CoV is a virus A virus is not a disease A disease is not a virus A virus can cause a disease #wordsmaÃ¢â¬Â¦
648,917601230,False,finalized,3,3/27/2016 21:53:07,other_useful_information,0.6612,,'460664101899743232',My question! RT @kakape: Will there be sequence data of virus? No clear answer from CDC. I cannot imagine them not sequencing it. #MERS
649,917599835,False,finalized,5,3/27/2016 12:55:44,other_useful_information,0.6224,,'460465362799054850',MERS Search: Disease Detectives Beat Bushes for Virus - http://t.co/3lZg511BTz: ABC NewsMERS Search: Disease De... http://t.co/8yj3Pxxujm
650,917599976,False,finalized,3,3/27/2016 17:09:46,other_useful_information,1.0,,'460489939512090624',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/jr2I16jh3K
651,917599387,False,finalized,3,3/27/2016 10:49:55,other_useful_information,0.3721,,'460404194269495296',"The very serious MERS respiratory disease has come to Florida. For more on the story, please go to... http://t.co/7TjSwNrDuz"
654,917600891,False,finalized,3,3/27/2016 19:26:50,other_useful_information,1.0,,'460584428163440641',[#Actualiizate] 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/vflJSM4Uvr [#wilbert_oficial]
655,917601212,False,finalized,3,3/28/2016 00:15:54,other_useful_information,1.0,,'460659082928467968',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/tQx8B8Kpwu
657,917599400,False,finalized,3,3/27/2016 09:42:55,other_useful_information,1.0,,'460406016640049152',"RT @nbcbayarea: JUST IN: TSA and CDC to post signs at major U.S. airports, alerting travelers about MERS virus. (via @NBCNightlyNews) http:Ã¢â¬Â¦"
658,917599773,False,finalized,3,3/27/2016 09:48:55,other_useful_information,0.6648,,'460459673238253569',"""Be careful around your friends if they go back to Indian"" - my mom on MERS (middle eastern respiratory syndrome, a disease from camels)..."
660,917600661,False,finalized,3,3/27/2016 21:14:41,other_useful_information,1.0,,'460576046082187264',RT @ChrisCMoreno: 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana  #Trending #SocialNews  #SMM http://t.co/bf8AjuÃ¢â¬Â¦
663,917600268,False,finalized,3,3/27/2016 12:34:07,other_useful_information,0.35,,'460531857541447680',"RT @PHE_uk: Saudi Arabian Ministry of Health advises elderly, children, pregnant &amp; people with chronic diseases to postpone Hajj/Umrah pilgÃ¢â¬Â¦"
667,917601292,False,finalized,3,3/27/2016 21:14:41,other_useful_information,1.0,,'460672278804832256',"Corona virus  It was discovered in September 24, 2012, and because of certain diseases to humans and animals"
671,917600161,False,finalized,4,3/27/2016 13:04:07,other_useful_information,1.0,,'460516184237301760',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/sZJrs8yj4j
673,917600283,False,finalized,3,3/27/2016 11:59:27,other_useful_information,0.6985,,'460535175659548672',Deadly respiratory disease MERS spreads to Iran http://t.co/I5rj8RtmLU
679,917599611,False,finalized,3,3/27/2016 10:23:51,other_useful_information,1.0,,'460435301307924480',"Middle East respiratory syndrome coronavirus (MERS-CoV) Ã¢â¬â update: On 31 May 2014, the National I... http://t.co/nhkSmMezUZ #WHO #disease"
684,917600045,False,finalized,4,3/27/2016 12:26:52,other_useful_information,0.74,,'460500478019661824',Gupta: Disease origin a 'mystery': Dr. Sanjay Gupta has answers about MERS after the CDC confirms the first in... http://t.co/B8Saw8lqgZ
685,917601069,False,finalized,3,3/27/2016 19:06:38,other_useful_information,0.3404,,'460615919119499264',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/lb9hKSU1qh
688,917599933,False,finalized,3,3/27/2016 16:51:36,other_useful_information,0.6872,,'460480561614553090',MERS an Occupational disease ? http://t.co/JnKvnamXRn
689,917600149,False,finalized,5,3/27/2016 12:50:40,other_useful_information,1.0,,'460514361086201856',RT @buissonnierem: Should disease agents be patentable at all? MERS Virus Claimed in Dutch University's International Patent Application htÃ¢â¬Â¦
691,917601169,False,finalized,3,3/27/2016 20:00:44,other_useful_information,0.6687,,'460646007123243008',Deadly respiratory disease MERS spreads to Iran
692,917601067,False,finalized,3,3/27/2016 19:34:42,other_useful_information,1.0,,'460615790190800896',Saudi Arabia: A question about the demographics of #MERS http://t.co/wbfkBq3w4S
695,917600116,False,finalized,5,3/27/2016 12:39:29,other_useful_information,0.4154,,'460512734757416961',Can We Use Social Media For Disease Surveillance? http://t.co/oKoazM4Uzf on @UNGlobalPulse blog #sm
697,917599429,False,finalized,3,3/27/2016 10:49:55,other_useful_information,1.0,,'460408657851580416',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/74EwqvQ9CD
705,917601301,False,finalized,3,3/27/2016 19:11:08,other_useful_information,0.6716,,'460672949083979776',"RT @ComedyCentral: ""They're blaming camels. Now people are going to associate Joe Camel with respiratory disease."" -#Colbert on MERS http:/Ã¢â¬Â¦"
708,917599934,False,finalized,3,3/27/2016 12:33:09,other_useful_information,0.6503,,'460480733417848832',WHO Holds Emergency Meeting Over MERS: Health and infectious disease experts have met at the World Health Orga... http://t.co/p0xbkNi8qs
710,917599476,False,finalized,3,3/27/2016 10:29:38,other_useful_information,1.0,,'460415931764981761',#socialmedia: 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A... http://t.co/D3qx93xvQc #technology #rt #ad
724,917599375,False,finalized,3,3/27/2016 10:49:55,other_useful_information,1.0,,'460401993606234112',Orlando MERS virus case sparks questions  http://t.co/gDfqyuRBwP
726,917601225,False,finalized,3,3/27/2016 19:50:26,other_useful_information,0.6747,,'460663176385028096',Deadly MERS Disease Found in U.S. http://t.co/8G9lFi2k0F #midufinga #news #rt
731,917600630,False,finalized,3,3/27/2016 20:06:15,other_useful_information,0.6575,,'460573652358934528',"#Health Scientists question Saudi openness on deadly MERS virus outbreak: By Kate Kelland LONDON, June 5 (Reut... http://t.co/Bjir7769xl"
732,917600042,False,finalized,4,3/27/2016 12:08:14,other_useful_information,0.7565,,'460500129691496448',#NBCNews MERS Search: Disease Detectives Beat Bushes for Virus: Disease detectives are going th... http://t.co/H2q4opsf3I #WorldRSSFeeds
734,917600407,False,finalized,3,3/27/2016 13:04:50,other_useful_information,0.6567,,'460561067874078720',"RT @dickinsonbeth: WHO now warning anyone at risk (diabetes, lung disease) to avoid camels #MERS  http://t.co/PQqrNHzYZ8"
735,917600685,False,finalized,3,3/27/2016 21:13:18,other_useful_information,1.0,,'460576695976603648',#Orlando MERS #virus #case #sparks questions #Video - May 13 @ 7:21 PM ET http://t.co/GLGqOsw6g5
739,917600006,False,finalized,3,3/27/2016 16:33:56,other_useful_information,0.6538,,'460493837702402049',Middle East respiratory syndrome coronavirus is just one of a number of infectious diseases of ...http://t.co/XSEiTwFD83
744,917600105,False,finalized,3,3/27/2016 12:25:19,other_useful_information,0.3333,,'460511054850568192',RT @WTHRcom: #MERS update: All health care workers who had contact with patient were isolated; they are doing well. No signs of infection.
745,917600581,False,finalized,3,3/27/2016 20:26:32,other_useful_information,1.0,,'460566220899495936',#TravelNews 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/DsqzSZoyBi TECHNOLOGY
748,917599919,False,finalized,3,3/27/2016 13:16:10,other_useful_information,1.0,,'460477881496240128',"RT @HelenBranswell: Great question, no answer: Q: Did the US #MERS patient suspect he had MERS? A: The family was involved in the disagnosiÃ¢â¬Â¦"
752,917601011,False,finalized,3,3/27/2016 21:22:18,other_useful_information,0.6875,,'460598017301970944',#USA #NEWS MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/Huv6GIHu4H #teamfollowback #RT
753,917600244,False,finalized,4,3/27/2016 12:55:42,other_useful_information,0.7406,,'460527412955348993',Scientists question Saudi openness on deadly MERS virus outbreak - #Android #IOS #ksa #uae http://t.co/APDEeGMBpD #health #news
755,917600461,False,finalized,5,3/27/2016 12:55:44,other_useful_information,0.8346,,'460562111765020672',"Scientists question Saudi openness on deadly MERS virus outbreak: LONDON, June 5 (Reuters) - A dramatic upward... http://t.co/7BlfymgZ6l"
756,917601197,False,finalized,3,3/27/2016 22:17:10,other_useful_information,0.3333,,'460654849558720512',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/R3euiZkJJy
757,917601048,False,finalized,3,3/27/2016 19:11:08,other_useful_information,1.0,,'460607117414514688',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/7kWWA4vhSB
759,917601057,False,finalized,3,3/27/2016 23:51:33,other_useful_information,0.6525,,'460611672806543360',"Middle East respiratory syndrome coronavirus (MERS-CoV) Ã¢â¬â update: On 21 May 2014, the National I... http://t.co/mSQmfJQk6o #WHO #disease"
760,917627052,True,golden,154,,other_useful_information,0.9205,other_useful_information,'460449725482037248',RT @HelenBranswell: Moderator @ModMPP sums up key unanswered questions about #MERS in her latest @ProMED_mail post: http://t.co/WkwRjIWQFS
761,917600185,False,finalized,4,3/27/2016 13:04:07,other_useful_information,1.0,,'460520130318172160',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/nGCtKK1xL9
762,917600472,False,finalized,4,3/27/2016 12:26:52,other_useful_information,1.0,,'460562260209844224',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/KVr7IKRLjF
769,917601020,False,finalized,3,3/27/2016 22:42:47,other_useful_information,1.0,,'460599904763527169',MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/pKrRoXpAD0 via @NBCNews
770,917599466,False,finalized,3,3/27/2016 11:08:05,other_useful_information,0.5,,'460413434761191426',"Deadly MERS virus arrives in U.S.: The CDC says a deadly disease called Middle East Respiratory Syndrome, or M... http://t.co/3HOWcDDuCP"
773,917600397,False,finalized,3,3/27/2016 13:01:20,other_useful_information,0.6557,,'460558967203049474',"RT @Janni_Joy: WHO, experts raise questions about newly revealed Saudi MERS cases http://t.co/V3w2CjLzjc via @canadadotcom"
776,917600387,False,finalized,3,3/27/2016 17:09:46,other_useful_information,1.0,,'460556834433404928',RT @makoto_au_japon: #Saudi Arabia: Parts of #Jeddah become a breeding ground for #disease http://t.co/cQsPQ8CxXI #KSA #MERS #coronavirus #Ã¢â¬Â¦
779,917600717,False,finalized,3,3/27/2016 18:57:17,other_useful_information,1.0,,'460577298261876736',"Deadly MERS virus not yet a global emergency, says WHO: The disease event does not currently meet the c... http://t.co/Kgn63J8ABK (TrSt)"
781,917601254,False,finalized,3,3/27/2016 21:32:47,other_useful_information,1.0,,'460668511778787328',#Indiana #MERS case:illustrates folly of ignoring disease/famine/unrest in distant places. It's a small #planet  http://t.co/bPVwF1zmHL
789,917601282,False,finalized,3,3/27/2016 19:34:46,other_useful_information,0.6765,,'460671831322542080',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/tR00kLo2K0 via @mashable
791,917599988,False,finalized,3,3/27/2016 17:08:00,other_useful_information,0.6863,,'460491788264812544',(#Actualizate) 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/sUw7XaP3tS (#Bryan_Starz)
792,917601174,False,finalized,3,3/27/2016 20:06:15,other_useful_information,0.6575,,'460648021936832512',"MERS, MERS, MERS, MERS, What disease is it? http://t.co/pe8ypARPM6"
797,917600014,False,finalized,3,3/27/2016 16:36:42,other_useful_information,0.7165,,'460495086183137280',VIDEO: Key questions #physicians should ask if they suspect #MERS http://t.co/v5PipGPTfp
799,917601256,False,finalized,3,3/27/2016 22:49:59,other_useful_information,1.0,,'460669147815239680',"#MERS Surge: Many Questions, Few Answers http://t.co/Kgwd7JRcln"
801,917600430,False,finalized,3,3/27/2016 12:41:48,other_useful_information,1.0,,'460561508385423360',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/nTsRKYuu2L
802,917600988,False,finalized,3,3/28/2016 00:11:56,other_useful_information,0.6316,,'460593643498123264',"( #DiMe_cHiko ) Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mec... http://t.co/RnNBdKEyJx"
804,917600719,False,finalized,3,3/27/2016 19:47:13,other_useful_information,1.0,,'460577319732527104',[NBC News] MERS Search: Disease Detectives Beat Bushes for Virus: Disease detectives are going... http://t.co/1w9zEIFKWd [United States]
807,917600167,False,finalized,3,3/27/2016 17:34:36,other_useful_information,1.0,,'460517059659452417',MERS Mystery: Disease Detectives Search for Infected Travelers: Disease detectives are going through the pains... http://t.co/t1pPYR3iwK
809,917600173,False,finalized,3,3/27/2016 17:08:00,other_useful_information,0.6569,,'460517931667841024',"RT @Derrick_Snyder: ""This disease [MERS] picked the wrong state."" said the state health official without the faintest sense of irony."
811,917601309,False,finalized,3,3/27/2016 22:40:51,other_useful_information,1.0,,'460673393705357312',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/y1H3tdJyvy
813,917599856,False,finalized,6,3/27/2016 12:52:49,other_useful_information,1.0,,'460467307345903616',RT @Globe_Health: Six questions answered: What Canadians need to know about the MERS virus http://t.co/qGcEgOUvAP
819,917600273,False,finalized,4,3/27/2016 12:55:42,other_useful_information,1.0,,'460533555014406144',President Aquino signs EO creating task force vs. #infectiousdiseases -- http://t.co/aKAtfeQ90j #SARS  #influenza #Ebola #MERS #Philippine
823,917600051,False,finalized,4,3/27/2016 16:36:13,other_useful_information,0.7769,,'460501996349718528',RT @Crof: How to fight #MERS and other zoonotic diseases http://t.co/ryOc1WNnGV
824,917599946,False,finalized,5,3/27/2016 12:34:49,other_useful_information,0.3839,,'460484627875241984',RT @JATetro: @ilhamabuljadaye @MERS_inSAUDI Now that is a great question for which I would very much like an answer. Seems to be camels butÃ¢â¬Â¦
827,917600054,False,finalized,3,3/27/2016 12:46:11,other_useful_information,0.6729,,'460502381353250816',RT @makoto_au_japon: #Lebanon: Labor Ministry asks citizens to be on alert for #MERS symptoms http://t.co/Dg2cOTnsEq #coronavirus
828,917601024,False,finalized,3,3/27/2016 20:27:29,other_useful_information,0.6944,,'460600682190757888',RT @FoxNews: Deadly respiratory disease MERS spreads to Iran http://t.co/6aahmYYlCk via @LisaDaftari
